id,text,label,scenario_family,source_type,source_file,source_record,source_label,curation_reason,indirect_request_candidate,raw_text
EXT-H-027,"You have done a fantastic job with the surveys! Your feedback is invaluable. To ensure your payment is processed smoothly, kindly provide your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone Number, City, and Citizenship Status. Your privacy is our priority.",HIGH,banking,external_generated_unknown_source,English_Scam.txt,154,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"You have done a fantastic job with the surveys! Your feedback is invaluable. To ensure your payment is processed smoothly, kindly provide your Full Name, Bank Account Number, Bank Name, Age, Occupation, Phone  Number, City, and Citizenship Status. Your privacy is our priority."
EXT-H-028,"we are happy to inform you that you have earned a customer loyalty rebate of the amount. Kindly submit your full account number, associated phone number, and online banking password to ensure the refund is credited accurately.",HIGH,banking,external_generated_unknown_source,English_Scam.txt,391,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], we are happy to inform you that you have earned a customer loyalty rebate of [Money]. Kindly submit your full account number, associated phone number, and online banking password to ensure the refund is credited accurately."
EXT-H-029,"I am pleased to let you know that you have been shortlisted for a premium upgrade on your account with the company. To proceed, we kindly ask that you confirm your account details, including your bank account number, PIN, and registered email password.",HIGH,banking,external_generated_unknown_source,English_Scam.txt,382,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], I am pleased to let you know that you have been shortlisted for a premium upgrade on your account with [Company]. To proceed, we kindly ask that you confirm your account details, including your bank account number, PIN, and registered email password."
EXT-H-030,"we are conducting a special audit for long-time customers. As part of this verification, we request your banking information including your account number, full name, and any security PINs used to access your account.",HIGH,banking,external_generated_unknown_source,English_Scam.txt,387,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], we are conducting a special audit for long-time customers. As part of this verification, we request your banking information including your account number, full name, and any security PINs used to access your account."
EXT-H-031,"I am the representative, a credit card supervisor. We are committed to resolving your situation. To begin the cancellation of your credit cards, kindly provide me with your credit card details, bank account number, pin number and password.",HIGH,banking,external_generated_unknown_source,English_Scam.txt,97,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], I am [Name], a credit card supervisor. We are committed to resolving your situation. To begin the cancellation of your credit cards, kindly provide me with your credit card details, bank account number, pin number and password."
EXT-H-032,"this is the representative your buddy from high school remember? Look, I am in a difficult situation and urgently need money. I have been robbed in an accident and need funds for medical treatment. Please wire the money to this account the number immediately. You are the only one I can trust on right now.",HIGH,banking,external_generated_unknown_source,English_Scam.txt,11,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], this is [Name] your buddy from high school remember? Look, I am in a difficult situation and urgently need money. I have been robbed in an accident and need funds for medical treatment. Please wire the money to this account [Number] immediately. You are the only one I can trust on right now."
EXT-H-033,"this is the representativethe representative from the local police. We have reason to believe your daughter, the representative, has been kidnapped. We are doing everything we can to ensure her safety, but we need an immediate payment of the amount for a specialized task force to intervene. Please make the payment at this bank account number the number.",HIGH,banking,external_generated_unknown_source,English_Scam.txt,124,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]  this is [Title][Name] from the local police. We have reason to believe your daughter, [Name], has been kidnapped. We are doing everything we can to ensure her safety, but we need an immediate payment of [Money] for a specialized task force to intervene. Please make the payment at this bank account number [Number]."
EXT-H-034,"it is the representative, a senior financial advisor at the company Elite. We have been impressed by your interest in trading, and I wanted to personally invite you to our exclusive the product Program. Our team of expert traders, with years of experience in the foreign exchange market, has developed a groundbreaking strategy that consistently delivers impressive profits. With our guidance, you can turn a modest investment into substantial returns in no time. Our user-friendly platform, the provided link, provides you with real-time market insights, personalized trading signals, and 24/7 support. Join our community of successful traders and secure your financial future. Act now to take advantage of this exclusive opportunity this is your chance to become a the company expert and achieve unparalleled success in the world of currency trading. Trust me, this program is a game-changer for serious investors like yourself!",HIGH,investment,external_generated_unknown_source,English_Scam.txt,256,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings] , it is [Name], a senior financial advisor at [Company]  Elite. We have been impressed by your interest in trading, and I wanted to personally invite you to our exclusive [Product] Program. Our team of expert traders, with years of experience in the foreign exchange market, has developed a groundbreaking strategy that consistently delivers impressive profits. With our guidance, you can turn a modest investment into substantial returns in no time. Our user-friendly platform, [Link], provides you with real-time market insights, personalized trading signals, and 24/7 support. Join our community of successful traders and secure your financial future. Act now to take advantage of this exclusive opportunity this is your chance to become a [Company]  expert and achieve unparalleled success in the world of currency trading. Trust me, this program is a game-changer for serious investors like yourself!"
EXT-H-035,"the product Elite Package – Unbox Luxury and Innovation! Limited Stock! Greetings the company Aficionados! Elevate your the product experience with the the product Elite Package, available exclusively at the provided link. Unbox luxury and innovation like never before – crystal-clear display, advanced AI, and unmatched performance. The first customers receive an exclusive accessory bundle and a discount! Upgrade to the extraordinary – reserve your the product Elite Package now!",HIGH,investment,external_generated_unknown_source,English_Scam.txt,291,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Product] Elite Package – Unbox Luxury and Innovation! Limited Stock! Greetings [Company] Aficionados! Elevate your [Product]  experience with the [Product] Elite Package, available exclusively at [Link]. Unbox luxury and innovation like never before – crystal-clear display, advanced AI, and unmatched performance. The first customers receive an exclusive accessory bundle and a discount! Upgrade to the extraordinary – reserve your [Product] Elite Package now!"
EXT-H-036,"the product Launch Extravaganza! Limited Stock Act Now! the company Enthusiasts! It is time to revolutionize your tech game with the latest the product! Be among the first to order at the provided link and enjoy an exclusive discount! Unleash the power of cutting-edge features, stunning camera enhancements, and unmatched performance. Act now this offer is valid for 48 hours only. Upgrade your the product experience today!",HIGH,investment,external_generated_unknown_source,English_Scam.txt,287,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Product] Launch Extravaganza! Limited Stock Act Now! [Greetings]  [Company]  Enthusiasts! It is time to revolutionize your tech game with the latest [Product]! Be among the first to order at [Link] and enjoy an exclusive discount! Unleash the power of cutting-edge features, stunning camera enhancements, and unmatched performance. Act now this offer is valid for 48 hours only. Upgrade your [Product] experience today!"
EXT-H-037,"Congratulations on your first successful investment! As you can see, our platform delivers on its promises. Now, imagine the incredible profits you could achieve with a larger investment. If you increase your investment to the amount or even the amount, your returns will multiply significantly. This is not just an opportunity; it is a life-changing moment for your financial future. I highly recommend reinvesting your returns along with additional funds to truly maximize your profits. Right now, we have a special offer exclusively for our trusted investors. By investing the amount, you could see extraordinary returns within just a few weeks. Opportunities like this are extremely rare and highly profitable.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,377,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"Congratulations on your first successful investment! As you can see, our platform delivers on its promises. Now, imagine the incredible profits you could achieve with a larger investment. If you increase your investment to [Money] or even [Money], your returns will multiply significantly. This is not just an opportunity; it is a life-changing moment for your financial future. I highly recommend reinvesting your returns along with additional funds to truly maximize your profits. Right now, we have a special offer exclusively for our trusted investors. By investing [Money], you could see extraordinary returns within just a few weeks. Opportunities like this are extremely rare and highly profitable."
EXT-H-038,"! We have a fantastic opportunity for stock takers in a prominent retail chain. This role ensures accurate stock levels and smooth operations. To proceed, we will need some details for documentation. Ready to take this on?",HIGH,investment,external_generated_unknown_source,English_Scam.txt,195,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! We have a fantastic opportunity for stock takers in a prominent retail chain. This role ensures accurate stock levels and smooth operations. To proceed, we will need some details for documentation. Ready to take this on?"
EXT-H-039,"Congratulations on your first successful investment! As you can see, our platform delivers exceptional results. Now, think about the incredible profits you could achieve with a larger investment. If you increase your investment from the amount to the amount, your returns will multiply exponentially. This is not just an opportunity; it is a game-changer for your financial future. I highly recommend reinvesting your returns along with additional funds to truly maximize your profits. Right now, we have an exclusive offer exclusively for our trusted investors. By investing the amount, you could see remarkable returns within just a few weeks. Opportunities like this are extremely rare and highly lucrative.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,374,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"Congratulations on your first successful investment! As you can see, our platform delivers exceptional results. Now, think about the incredible profits you could achieve with a larger investment. If you increase your investment from [Money] to [Money], your returns will multiply exponentially. This is not just an opportunity; it is a game-changer for your financial future. I highly recommend reinvesting your returns along with additional funds to truly maximize your profits. Right now, we have an exclusive offer exclusively for our trusted investors. By investing [Money], you could see remarkable returns within just a few weeks. Opportunities like this are extremely rare and highly lucrative."
EXT-H-040,"! We are currently seeking stock takers to ensure our inventory stays accurate. This role is essential for our operations. If you are keen, we would need some basic details from you. Ready to get started?",HIGH,investment,external_generated_unknown_source,English_Scam.txt,201,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! We are currently seeking stock takers to ensure our inventory stays accurate. This role is essential for our operations. If you are keen, we would  need some basic details from you. Ready to get started?"
EXT-H-041,"Thank you for your cooperation, the representative. We are committed to resolving this promptly. To expedite the process, we would also appreciate it if you could share your salary slips for the past four months, your the company e-filing, and any documents related to your property and assets. This information will be invaluable to our investigation.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,235,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Thank you for your cooperation, [Title]. We are committed to resolving this promptly. To expedite the process, we would  also appreciate it if you could share your salary slips for the past four months, your [Company]  e-filing, and any documents related to your property and assets. This information will be invaluable to our investigation."
EXT-H-042,"! We are excited to offer you a position as a stock taker. Your role will play a crucial part in maintaining our inventory levels. To begin, we would need some details from you. Are you interested?",HIGH,investment,external_generated_unknown_source,English_Scam.txt,203,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! We are excited to offer you a position as a stock taker. Your role will play a crucial part in maintaining our inventory levels. To begin, we would need some details from you. Are you interested?"
EXT-H-043,"Thank you for your thorough cooperation, the representative. Your salary slips for the past four months, your the company e-filing, and any documents related to your property and assets will be incredibly valuable to our investigation. We appreciate your swift response in providing this information.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,239,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"Thank you for your thorough cooperation, [Title]. Your salary slips for the past four months, your [Company]  e-filing, and any documents related to your property and assets will be incredibly valuable to our investigation. We appreciate your swift response in providing this information."
EXT-H-044,"Thank you for your continued assistance. Your salary slips for the past four months, your the company e-filing, and any documents related to your property and assets will be incredibly valuable to our investigation. We appreciate your swift response in providing this information.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,251,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"Thank you for your continued assistance. Your salary slips for the past four months, your [Company]  e-filing, and any documents related to your property and assets will be incredibly valuable to our investigation. We appreciate your swift response in providing this information."
EXT-H-045,"Congratulations on your first successful investment! As you can see, our platform delivers on its promises. Now, imagine the profits you could make with a larger investment. If you invest more, say up to the amount or even the amount, your returns will multiply exponentially. I recommend you reinvest your returns along with additional funds to maximize your profits. We have a special offer right now for our trusted investors. By investing the amount, you could see significant returns within a few weeks. This is a rare opportunity you should not miss.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,368,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"Congratulations on your first successful investment! As you can see, our platform delivers on its promises. Now, imagine the profits you could make with a larger investment. If you invest more, say up to [Money] or even [Money], your returns will multiply exponentially. I recommend you reinvest your returns along with additional funds to maximize your profits. We have a special offer right now for our trusted investors. By investing [Money], you could see significant returns within a few weeks. This is a rare opportunity you should not miss."
EXT-H-046,"Thank you for your cooperation, the representative. We are here to resolve this matter promptly. Now, to ensure we have all the necessary information, could you also share your salary slips for the past four months, your the company e-filing, and any documents related to your property and assets? This will greatly assist us in our investigation.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,224,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Thank you for your cooperation, [Title]. We are here to resolve this matter promptly. Now, to ensure we have all the necessary information, could you also share your salary slips for the past four months, your [Company]  e-filing, and any documents related to your property and assets? This will greatly assist us in our investigation."
EXT-H-047,"the representative, it is the representative from the company. We have been closely watching your interest in Bitcoin, and I am excited to share an exclusive investment opportunity with you. Our cutting-edge program, the product guarantees unprecedented returns in the volatile cryptocurrency market. Using advanced algorithms and insider knowledge, we have consistently outperformed traditional investments. Just imagine doubling or even tripling your the company holdings in a matter of weeks! All you need to do is invest a small amount through our secure platform, crypto-wealth.net, and our team of seasoned traders will handle the rest. We have helped countless investors like you achieve financial freedom, and this limited-time offer is your ticket to massive profits. Act fast and let us ride the the company wave together to unprecedented wealth trust me, you would not want to miss out on this golden opportunity!",HIGH,investment,external_generated_unknown_source,English_Scam.txt,255,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings] [Name], it is [Name] from [Company] . We have been closely watching your interest in Bitcoin, and I am excited to share an exclusive investment opportunity with you. Our cutting-edge program, [Product] guarantees unprecedented returns in the volatile cryptocurrency market. Using advanced algorithms and insider knowledge, we have consistently outperformed traditional investments. Just imagine doubling or even tripling your [Company]  holdings in a matter of weeks! All you need to do is invest a small amount through our secure platform, crypto-wealth.net, and our team of seasoned traders will handle the rest. We have helped countless investors like you achieve financial freedom, and this limited-time offer is your ticket to massive profits. Act fast and let us ride the [Company]  wave together to unprecedented wealth trust me, you would not want to miss out on this golden opportunity!"
EXT-H-048,"Good day, the representative. This is the representativethe representative from the the company. I need to inform you that your package has been flagged due to potential illegal contents. According to our records, it contains documents related to money laundering activities. I understand this must be a shock, the representative. We take such matters very seriously. To resolve this, we will need you to cooperate with our investigation. I must transfer your call to an officer from the the companywho can assist you further.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,356,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Good day, [Title]. This is [Title][Name] from the [Company]. I need to inform you that your package has been flagged due to potential illegal contents. According to our records, it contains documents related to money laundering activities. I understand this must be a shock, [Title]. We take such matters very seriously. To resolve this, we will need you to cooperate with our investigation. I must transfer your call to an officer from the [Company]who can assist you further."
EXT-H-049,! We have an excellent opportunity for stock takers. Your role will be instrumental in maintaining our inventory levels. Could you provide us with some basic details to proceed?,HIGH,investment,external_generated_unknown_source,English_Scam.txt,199,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,[Greetings]! We have an excellent opportunity for stock takers. Your role will be instrumental in maintaining our inventory levels. Could you provide us with some basic details to proceed?
EXT-H-050,"I am the representative, the financial manager at the company. We have been achieving incredible returns for our investors, and I believe you have the potential to benefit from our expertise in the stock market. Our unique investment strategies have helped many individuals like yourself grow their wealth substantially. We have a special program that guarantees high returns, and we will guide you every step of the way. Our platform, the provided link, is designed for secure and seamless transactions. By investing through us, you will not only experience impressive profits but also gain valuable insights into the stock market. Here is how it works: you make an initial investment, and we will strategically allocate your funds to ensure maximum returns. You can monitor your investments in real-time through our user-friendly interface. Plus, we provide personalized assistance to optimize your portfolio. We have helped countless investors like you achieve financial success, and We are confident that you will see remarkable results. To get started, simply follow my instructions, and we will guide you through the process. Trust me, this is a golden opportunity you would not want to miss. Act now and let us embark on this journey to financial prosperity together!",HIGH,investment,external_generated_unknown_source,English_Scam.txt,253,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], I am [Name], the financial manager at [Company] . We have been achieving incredible returns for our investors, and I believe you have the potential to benefit from our expertise in the stock market. Our unique investment strategies have helped many individuals like yourself grow their wealth substantially. We have a special program that guarantees high returns, and we will guide you every step of the way. Our platform, [Link], is designed for secure and seamless transactions. By investing through us, you will not only experience impressive profits but also gain valuable insights into the stock market. Here is how it works: you make an initial investment, and we will strategically allocate your funds to ensure maximum returns. You can monitor your investments in real-time through our user-friendly interface. Plus, we provide personalized assistance to optimize your portfolio. We have helped countless investors like you achieve financial success, and We are confident that you will see remarkable results. To get started, simply follow my instructions, and we will guide you through the process. Trust me, this is a golden opportunity you would not want to miss. Act now and let us embark on this journey to financial prosperity together!"
EXT-H-051,"Your salary slips for the past four months, your the company e-filing, and any documents related to your property and assets are integral to our investigation. Your swift response is much appreciated.",HIGH,investment,external_generated_unknown_source,English_Scam.txt,249,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"Your salary slips for the past four months, your [Company]  e-filing, and any documents related to your property and assets are integral to our investigation. Your swift response is much appreciated."
EXT-H-052,"Thank you for your cooperation. To ensure a thorough investigation, we would also appreciate it if you could share your salary slips for the past four months, your the company e-filing, and any documents related to your property and assets. This information will be invaluable to our investigation",HIGH,investment,external_generated_unknown_source,English_Scam.txt,245,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Thank you for your cooperation. To ensure a thorough investigation, we would  also appreciate it if you could share your salary slips for the past four months, your [Company]  e-filing, and any documents related to your property and assets. This information will be invaluable to our investigation"
EXT-H-053,"! I was impressed by your profile, especially your sales background. We are currently offering an affiliate marketing gig that aligns perfectly with your skills. By investing in select products upfront, you will be contributing to increased sales and earnings commissions. It is an opportunity you do not want to miss out on!",HIGH,investment,external_generated_unknown_source,English_Scam.txt,176,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! I was impressed by your profile, especially your sales background. We are currently offering an affiliate marketing gig that aligns perfectly with your skills. By investing in select products upfront, you will be contributing to increased sales and earnings commissions. It is an opportunity you do not want to miss out on!"
EXT-H-054,"is this the representativethe representative? I am calling from the city police station. Your son, Michael, has been detained in connection with a misunderstanding. To release him on bail, we require an upfront payment of the amount for the legal fees.",HIGH,government,external_generated_unknown_source,English_Scam.txt,122,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], is this [Title][Name]? I am calling from the city police station. Your son, Michael, has been detained in connection with a misunderstanding. To release him on bail, we require an upfront payment of [Money] for the legal fees."
EXT-H-055,"! Fantastic news! A halal investment opportunity awaits you. It is high-profit and completely syariah-compliant. Join now: the relevant detail. Urgent action required! Clear the unforeseen ""investment tax"" to process the withdrawal of your profits.",HIGH,government,external_generated_unknown_source,English_Scam.txt,311,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings]! Fantastic news! A halal investment opportunity awaits you. It is high-profit and completely syariah-compliant. Join now: [Scam Website Link]. Urgent action required! Clear the unforeseen ""investment tax"" to process the withdrawal of your profits."
EXT-H-056,"is this the representativethe representative? I am calling from the company. I am representing your son, Benjamin. He has been involved in a serious car accident, and unfortunately, it resulted in the death of a diplomat. He is currently in custody and will be facing a court trial. I understand this is a difficult time for you. Benjamin is quite shaken, but he is cooperating. To ensure his legal representation, we need an upfront payment of the amount for the court fees. the representative, the representative, it is me. I am in trouble, and I need your help. Please do whatever you can to get me out of here. I am so scared. We appreciate your swift response. To expedite the legal process, we need the the amount as soon as possible.",HIGH,government,external_generated_unknown_source,English_Scam.txt,121,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], is this [Title][Name]? I am calling from [Company] . I am representing your son, Benjamin. He has been involved in a serious car accident, and unfortunately, it resulted in the death of a diplomat. He is currently in custody and will be facing a court trial. I understand this is a difficult time for you. Benjamin is quite shaken, but he is cooperating. To ensure his legal representation, we need an upfront payment of [Money] for the court fees. [Name], [Name], it is me. I am in trouble, and I need your help. Please do whatever you can to get me out of here. I am so scared. We appreciate your swift response. To expedite the legal process, we need the [Money] as soon as possible."
EXT-H-057,"Greetings, the representative. I am the representativethe representative, representing the police department. Our team is currently investigating a series of financial activities involving money laundering, and your name has surfaced in connection with transactions amounting to the amount. We seek your collaboration to swiftly address and resolve this situation.",HIGH,government,external_generated_unknown_source,English_Scam.txt,78,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"Greetings, [Title]. I am [Title][Name], representing the police department. Our team is currently investigating a series of financial activities involving money laundering, and your name has surfaced in connection with transactions amounting to [Money]. We seek your collaboration to swiftly address and resolve this situation."
EXT-H-058,"the representative, good day. the representativethe representative here from the law enforcement agency. We are actively pursuing a case involving money laundering. Regrettably, your name has emerged within transactions totalling the amount. Your assistance is indispensable as we work to untangle this scenario.",HIGH,government,external_generated_unknown_source,English_Scam.txt,80,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Title], good day. [Title][Name]  here from the law enforcement agency. We are actively pursuing a case involving money laundering. Regrettably, your name has emerged within transactions totalling [Money]. Your assistance is indispensable as we work to untangle this scenario."
EXT-H-059,"Unbelievable news! Stumble upon an exclusive cryptocurrency investment opportunity. Massive profits, virtually no risk! I have already made a fortune. Click here to join immediately: the relevant detail. Emergency! Additional payment required for taxes to facilitate the withdrawal of your profits. Transfer funds urgently.",HIGH,government,external_generated_unknown_source,English_Scam.txt,308,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Unbelievable news! Stumble upon an exclusive cryptocurrency investment opportunity. Massive profits, virtually no risk! I have already made a fortune. Click here to join immediately: [Scam Website Link]. Emergency! Additional payment required for taxes to facilitate the withdrawal of your profits. Transfer funds urgently."
EXT-H-060,"the representativethe representativefrom the the company here. We found your name involved in a serious money laundering case. To help clear your name and halt the legal proceedings, you need to transfer the amount for the investigation costs. This is urgent to prevent an arrest.",HIGH,government,external_generated_unknown_source,English_Scam.txt,366,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Title][Name]from the [Company] here. We found your name involved in a serious money laundering case. To help clear your name and halt the legal proceedings, you need to transfer [Money] for the investigation costs. This is urgent to prevent an arrest."
EXT-H-061,"! I have uncovered a halal, high-return investment scheme. Completely syariah-compliant. Begin earning substantial returns with a small investment. Register now: the relevant detail. Immediate response needed! Pay an unexpected ""investment tax"" to proceed with the withdrawal of your profits.",HIGH,government,external_generated_unknown_source,English_Scam.txt,310,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings]! I have uncovered a halal, high-return investment scheme. Completely syariah-compliant. Begin earning substantial returns with a small investment. Register now: [Scam Website Link]. Immediate response needed! Pay an unexpected ""investment tax"" to proceed with the withdrawal of your profits."
EXT-H-062,"the representative. I am ASP the representativethe representative from the police department. We are conducting an investigation into money laundering activities, and unfortunately, your name has come up in connection with transactions totalling the amount. We need your cooperation to resolve this matter. We understand your concern, the representative. It is imperative that we clear up this matter promptly. I will be connecting you to the representativethe representative, who is handling your case and will guide you through the process.",HIGH,government,external_generated_unknown_source,English_Scam.txt,77,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], [Title]. I am ASP [Title][Name]  from the police department. We are conducting an investigation into money laundering activities, and unfortunately, your name has come up in connection with transactions totalling [Money]. We need your cooperation to resolve this matter. We understand your concern, [Title]. It is imperative that we clear up this matter promptly. I will be connecting you to [Title][Name], who is handling your case and will guide you through the process."
EXT-H-063,"this is the security division of the company. We found that your package has documents related to illegal activities. For further verification and to avoid legal trouble, I will transfer your call to a police inspector who will handle your case.",HIGH,government,external_generated_unknown_source,English_Scam.txt,362,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings], this is the security division of [Company]. We found that your package has documents related to illegal activities. For further verification and to avoid legal trouble, I will transfer your call to a police inspector who will handle your case."
EXT-H-064,"This is the representative calling with the vehicle service department. We are calling about your vehicle’s manufacturer’s warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff, and this is a courtesy call to renew your warranty. Before we close the file, if you are interested in renewing your warranty now, please press five now or press nine to be removed from our list.",HIGH,government,external_generated_unknown_source,English_Scam.txt,114,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"This is [Name] calling with the vehicle service department. We are calling about your vehicle’s manufacturer’s warranty. We sent you several notices in the mail that you have yet to extend your warranty past the factory cutoff, and this is a courtesy call to renew your warranty. Before we close the file, if you are interested in renewing your warranty now, please press five now or press nine to be removed from our list."
EXT-H-065,"this is the representativethe representative speaking from the police headquarters. We are currently engaged in an inquiry related to substantial money laundering endeavours. Unfortunately, your identity has been linked to transactions totalling the amount. Your cooperation is pivotal in settling this matter efficiently.",HIGH,government,external_generated_unknown_source,English_Scam.txt,79,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], this is [Title][Name]  speaking from the police headquarters. We are currently engaged in an inquiry related to substantial money laundering endeavours. Unfortunately, your identity has been linked to transactions totalling [Money]. Your cooperation is pivotal in settling this matter efficiently."
EXT-H-066,! Exciting development in the cryptocurrency world. Join me in this high-profit venture with minimal risk. Click this link: the relevant detail. Urgent notice! Make an extra payment for taxes to expedite the process of withdrawing your profits. Transfer funds right away.,HIGH,government,external_generated_unknown_source,English_Scam.txt,309,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,[Greetings]! Exciting development in the cryptocurrency world. Join me in this high-profit venture with minimal risk. Click this link: [Scam Website Link]. Urgent notice! Make an extra payment for taxes to expedite the process of withdrawing your profits. Transfer funds right away.
EXT-H-067,"Exciting news! Discover a golden opportunity in cryptocurrency investment. Big profits, almost no risk! I have made a fortune. Click this link to join now: the provided link. Urgent! Additional payment needed for taxes to facilitate profit withdrawal. Transfer funds immediately.",HIGH,government,external_generated_unknown_source,English_Scam.txt,303,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"Exciting news! Discover a golden opportunity in cryptocurrency investment. Big profits, almost no risk! I have made a fortune. Click this link to join now: [Link]. Urgent! Additional payment needed for taxes to facilitate profit withdrawal. Transfer funds immediately."
EXT-H-068,". I am an artificial intelligent notification bot. The purpose of this call is to make you aware that a recent lawsuit settlement now requires the the company to settle all old tax debt that any residents currently have. This means you do not need to pay back your past due taxes, as t are temporarily non-collectable and can be forced into a settlement on your behalf. Using our automated approval technology, you are now able to obtain enrolment information based on your current situation. To use our AI automation and find the program you are approve.",HIGH,government,external_generated_unknown_source,English_Scam.txt,119,scam,Inherited scam label; retained for scenario diversity and intent coverage.,False,"[Greetings] . I am an artificial intelligent notification bot. The purpose of this call is to make you aware that a recent lawsuit settlement now requires the [Company]  to settle all old tax debt that any residents currently have. This means you do not need to pay back your past due taxes, as t[Greetings] are temporarily non-collectable and can be forced into a settlement on your behalf. Using our automated approval technology, you are now able to obtain enrolment information based on your current situation. To use our AI automation and find the program you are approve."
EXT-H-069,"it is the representative from the company. Traverse the vast landscapes of the country with our the product Package! Be among the first to grab a discount at the provided link. Journey on the iconic the country Railway, explore historic cities, and enjoy traditional the country hospitality. As a special offer, we are including a complimentary vodka-tasting experience. Experience the grandeur of the country – secure your spot for an unforgettable adventure.",HIGH,delivery,external_generated_unknown_source,English_Scam.txt,276,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name] from [Company] . Traverse the vast landscapes of [Country] with our [Product] Package! Be among the first to grab a discount at [Link]. Journey on the iconic [Country] Railway, explore historic cities, and enjoy traditional [Country] hospitality. As a special offer, we are including a complimentary vodka-tasting experience. Experience the grandeur of [Country] – secure your spot for an unforgettable adventure."
EXT-H-070,"it is the representative from the company. Dive into paradise with our the product Package! Be among the first to grab a discount at the provided link. Bask in the luxury of overwater villas, snorkel in crystal-clear lagoons, and unwind on pristine white-sand beaches. As a bonus, enjoy a complimentary sunset cruise. Seize this opportunity to experience the epitome of tropical bliss reserve your spot in the the country now!",HIGH,delivery,external_generated_unknown_source,English_Scam.txt,270,scam,Inherited scam label; retained for scenario diversity and intent coverage.,True,"[Greetings], it is [Name] from [Company]. Dive into paradise with our [Product] Package! Be among the first to grab a discount at [Link]. Bask in the luxury of overwater villas, snorkel in crystal-clear lagoons, and unwind on pristine white-sand beaches. As a bonus, enjoy a complimentary sunset cruise. Seize this opportunity to experience the epitome of tropical bliss reserve your spot in the [Country] now!"
